SGB ID	Species label	NCBI taxID	Alternative species labels	Alternative NCBI taxIDs
SGB9584	Paraglaciecola_agarilytica	395568	Glaciecola_sp_4H_3_7_YE_5,Paraglaciecola_chathamensis,Paraglaciecola_oceanifecundans	983545,368405,1211136
SGB9596	Ignatzschineria_indica	472583	Ignatzschineria_sp_F8392	1980117
SGB9580	Glaciecola_punicea	56804		
SGB9595	Idiomarina_indica	1159017		
SGB9591	Paraglaciecola_hydrolytica	1799789		
SGB9602	Chitinispirillum_alkaliphilum	1008392		
SGB9587	Paraglaciecola_polaris	222814		
SGB9612	Gilliamella_apicola	1196095		
SGB9614	Gilliamella_apicola	1196095	Gilliamella_sp_ESL0232,Gilliamella_bombi	2705037,1908521
SGB9615	Gilliamella_apicola	1196095		
SGB9610	Gilliamella_apicola	1196095		
SGB9605	Psychromonas_sp_CNPT3	314282		
SGB9573	Alteromonas_sp_RKMC_009	2267264		
SGB9616	Gilliamella_apicola	1196095		
SGB9618	Gilliamella_bombicola	1798182	Gilliamella_sp_Pas_s95,Gilliamella_sp_ESL0254	2687317,2705035
SGB9603	Psychromonas_ingrahamii	357794		
SGB9585	Paraglaciecola_mesophila	197222		
SGB9607	Psychromonas_sp_psych_6C06	2058089		
SGB9620	Gilliamella_apicola	1196095		
SGB9588	Paraglaciecola_psychrophila	326544		
SGB9517	bacterium_2013Arg42i	1561003	bacterium_2013Ark19i	1561004
SGB9600	Sporocytophaga_myxococcoides	153721		
SGB9619	Gilliamella_apicola	1196095		
SGB9574	Marisediminitalea_aggregata	634436		
SGB9621	Gilliamella_apicola	1196095		
SGB9609	Gilliamella_apicola	1196095		
SGB9623	Gilliamella_apis	1970738	Gilliamella_apicola	1196095
SGB9545	Idiomarina_loihiensis	135577	Idiomarina_sp_28_8,Idiomarina_abyssalis,Idiomarina_sp_017G,Idiomarina_sp_H2	1260624,86102,2183988,2183987
SGB9561	Alteromonas_naphthalenivorans	715451	Alteromonas_sp_KS69,Alteromonas_sp_76_1	2109917,2358187
SGB9639	Rodentibacter_heidelbergensis	1908258		
SGB9611	Gilliamella_apicola	1196095		
SGB9589	Paraglaciecola_sp_MB_3u_78	2058332		
SGB9755	Mannheimia_sp_USDA_ARS_USMARC_1261	1432056		
SGB9637	Rodentibacter_trehalosifermentans	1908263	Rodentibacter_ratti	1906745
SGB9627	Gilliamella_apicola	1196095		
SGB9631	Haemophilus_sputorum	1078480		
SGB9590	Paraglaciecola_arctica	1128911		
SGB9640	Rodentibacter_heylii	1906744	Rodentibacter_pneumotropicus,Pasteurellaceae_bacterium_NI1060,Pasteurella_caecimuris	758,1679001,1796644
SGB9565	Alteromonas_macleodii	28108	Alteromonas_sp_W12,Alteromonas_sp_I10,Alteromonas_sp_KUL17,Alteromonadaceae_bacterium_A_SAG2,Alteromonadaceae_bacterium_A_SAG1,Alteromonas_sp_07_89_2,Alteromonas_sp_BZK5	1772289,1938740,2480796,2719014,2719013,2607609,1904459
SGB9656	Haemophilus_pittmaniae	249188		
SGB9752	Bibersteinia_trehalosi	47735		
SGB9646	Pasteurella_sp_WM03	2558280	Rodentibacter_genomosp_1	1908264
SGB9647	Rodentibacter_myodis	1907939		
SGB9594	Pusillimonas_sp_NJUB218	2023230	Pusillimonas_sp_T2	1548123
SGB9629	Chelonobacter_oris	505317		
SGB9628	Frischella_perrara	1267021		
SGB9643	Rodentibacter_ratti	1906745		
SGB9738_group	Aggregatibacter_segnis	739		
SGB9634	Haemophilus_paraphrohaemolyticus	736		
SGB9599	Prochlorothrix_hollandica	1223		
SGB9632	Haemophilus_parahaemolyticus	735		
SGB9729	Aggregatibacter_actinomycetemcomitans	714		
SGB9626	Gilliamella_apicola	1196095		
SGB9644	Rodentibacter_pneumotropicus	758		
SGB9731	Aggregatibacter_aphrophilus	732	Aggregatibacter_kilianii	2025884
SGB9739	Caviibacterium_pharyngocola	28159		
SGB9742	Basfia_succiniciproducens	653940	Mannheimia_succiniciproducens	157673
SGB9741	Actinobacillus_succinogenes	67854		
SGB9630	Pasteurella_testudinis	761		
SGB9733	Aggregatibacter_sp_oral_taxon_458	712148		
SGB9645	Rodentibacter_mrazii	1908257	Rodentibacter_genomosp_2	1908266
SGB9743	Pasteurella_bettyae	752	Mannheimia_massilioguelmaensis	1604354
SGB9746	Actinobacillus_minor	51047	Actinobacillus_porcitonsillarum	189834
SGB9744	Haemophilus_ducreyi	730		
SGB9608	Psychromonas_sp_Urea_02u_13	2058326		
SGB9583	Glaciecola_nitratireducens	300231		
SGB9740	Conservatibacter_flavescens	28161		
SGB9581	Glaciecola_pallidula	56807		
SGB9763	Pasteurella_dagmatis	754		
SGB9761	Actinobacillus_seminis	722		
SGB9748	Pasteurellaceae_bacterium_15_036681	1924934		
SGB9648_group	Haemophilus_influenzae	727	Haemophilus_haemolyticus,Haemophilus_aegyptius,Haemophilus_sp_HMSC066A11,Haemophilus_sp_HMSC071C11,Haemophilus_sp_oral_taxon_851	726,197575,1739317,1715123,762964
SGB9753	Mannheimia_haemolytica	75985		
SGB9604	Psychromonas_sp_MB_3u_54	2058319		
SGB9649	Haemophilus_haemolyticus	726	Haemophilus_influenzae,Haemophilus_sp_CCUG_66565,Haemophilus_sp_oral_taxon_036,Haemophilus_sp_SZY_H2	727,1859694,712310,2609963
SGB9747	Actinobacillus_minor	51047		
SGB9762	Pasteurella_multocida	747		
SGB9758	Haemophilus_paracuniculus	734		
SGB9766	Rodentibacter_heylii	1906744		
SGB9767	Avibacterium_paragallinarum	728		
SGB9772	Pasteurella_skyensis	97481		
SGB9756	Mannheimia_granulomatis	85402	Mannheimia_haemolytica	75985
SGB9760	Haemophilus_haemoglobinophilus	733		
SGB9764	Pasteurella_multocida	747		
SGB9745	Glaesserella_parasuis	738		
SGB9749_group	Actinobacillus_pleuropneumoniae	715	Actinobacillus_suis,Actinobacillus_lignieresii,Actinobacillus_ureae,Actinobacillus_equuli,Actinobacillus_capsulatus	716,720,723,718,717
SGB9757	Muribacter_muris	67855		
SGB9754	Mannheimia_varigena	85404		
SGB9771	Gallibacterium_genomosp_3	505345		
SGB9768	Gallibacterium_anatis	750		
SGB9793	Salinivibrio_proteolyticus	334715	Salinivibrio_sp_DV,Salinivibrio_sp_IB872,Salinivibrio_sp_PR919,Salinivibrio_sp_PR5,Salinivibrio_sp_PR932,Salinivibrio_sp_IB574,Salinivibrio_sp_YCSC6,Salinivibrio_costicola	1892894,1766123,1909491,1909484,1909492,1909444,2003370,51367
SGB9787	Rheinheimera_pacifica	173990		
SGB9775	Rheinheimera_sp_A13L	506534		
SGB9794	Salinivibrio_kushneri	1908198	Salinivibrio_sp_BNH,Salinivibrio_sp_IB282,Salinivibrio_sp_ML323,Salinivibrio_sp_HTSP,Salinivibrio_costicola	1895021,1766122,1909474,2115977,51367
SGB9784	Alishewanella_agri	553384	Alishewanella_sp_WH16_1	1651088
SGB9795	Salinivibrio_siamensis	414286	Salinivibrio_sp_KP_1,Salinivibrio_sp_IB868,Salinivibrio_sp_ML290,Salinivibrio_sp_IB870,Salinivibrio_sp_PR6,Salinivibrio_sp_ML198,Salinivibrio_sp_VYel6,Salinivibrio_sp_VYel1,Salinivibrio_sp_VGrn1	1406902,1909447,1909468,1766121,1909485,1909458,2490493,2490490,2490488
SGB9785	Alishewanella_aestuarii	453835	Alishewanella_jeotgali,Alishewanella_sp_HH_ZS	545533,1856684
SGB9783	Arsukibacterium_sp_MJ3	1632859		
SGB9792	Salinivibrio_costicola	51367	Salinivibrio_sp_AR640,Salinivibrio_sp_AR647,Salinivibrio_sp_MA351,Salinivibrio_sp_IB643,Salinivibrio_sp_MA427,Salinivibrio_sp_MA607,Salinivibrio_sp_MA440,Salinivibrio_sp_EAGSL	1909437,1909438,1909453,1909445,1909455,1909457,1909456,2738468
SGB9796	Salinivibrio_sharmensis	390883		
SGB9786	Rheinheimera_sp_EpRS3	1712383		
SGB9804	Grimontia_hollisae	673		
SGB9788	Rheinheimera_nanhaiensis	1163621		
SGB9781	Rheinheimera_tuosuensis	1323745		
SGB9773	Rheinheimera_tangshanensis	400153		
SGB9586	Pseudoalteromonas_atlantica	288		
SGB9776	Rheinheimera_sp_SA_1	1827365		
SGB9625	Gilliamella_apicola	1196095		
SGB9803	Enterovibrio_coralii	294935		
SGB9813	Vibrio_gazogenes	687		
SGB9799	Photobacterium_halotolerans	265726		
SGB9782	Arsukibacterium_ikkense	336831		
SGB9824	Photobacterium_phosphoreum	659		
SGB9798	Photobacterium_galatheae	1654360		
SGB9789	Alkalimonas_amylolytica	152573		
SGB9638	Rodentibacter_rarus	1908260		
SGB9826	Photobacterium_carnosum	2023717		
SGB9814	Vibrio_gazogenes	687		
SGB9808	Enterovibrio_pacificus	1080227		
SGB9827	Photobacterium_piscicola	1378299	Photobacterium_sp_NCIMB_13483	2022103
SGB9806	Grimontia_marina	646534		
SGB9802	Enterovibrio_nigricans	504469		
SGB9809	Vibrio_aerogenes	92172		
SGB9819	Photobacterium_aquae	1195763		
SGB9816	Vibrio_mangrovi	474394		
SGB9815	Vibrio_spartinae	1918945		
SGB9807	Grimontia_celer	1796497		
SGB9810	Vibrio_quintilis	1117707		
SGB9822	Photobacterium_proteolyticum	1903952		
SGB9812	Vibrio_ruber	184755		
SGB9805	Grimontia_indica	1056512	Grimontia_sp_AD028,Grimontia_sp_S25	1581149,2711294
SGB9800	Enterovibrio_norvegicus	188144		
SGB9845	Vibrio_casei	673372	Vibrio_sp_JB196	1434844
SGB9774	Pararheinheimera_mesophila	1547515		
SGB9844	Vibrio_rumoiensis	76258		
SGB9811	Vibrio_sp_MEBiC08052	1761910		
SGB9846	Vibrio_palustris	1918946		
SGB9770	Gallibacterium_salpingitidis	505341		
SGB9843	Aliivibrio_wodanis	80852		
SGB9829	Photobacterium_kishitanii	318456	Photobacterium_phosphoreum	659
SGB9838	Photobacterium_swingsii	680026		
SGB9801	Enterovibrio_norvegicus	188144	Enterovibrio_calviensis	91359
SGB9759	Histophilus_somni	731		
SGB9830_group	Photobacterium_aquimaris	512643	Photobacterium_sp_CECT_9192,Photobacterium_sp_CECT_9190,Photobacterium_sp_Alg240_V54	2006083,2006084,2305995
SGB9842	Aliivibrio_logei	688	Aliivibrio_salmonicida,Aliivibrio_sp_SR45_2	40269,2760931
SGB9841	Aliivibrio_sp_1S128	1840085	Aliivibrio_sp_1S175,Aliivibrio_sp_1S165	1840087,1840086
SGB9823	Photobacterium_damselae	38293		
SGB9821	Photobacterium_marinum	1056511	Photobacterium_sp_J15	265901
SGB9850	Vibrio_ezurae	252583		
SGB9835	Photobacterium_profundum	74109	Photobacterium_indicum	81447
SGB9765	Haemophilus_felis	123822		
SGB9817	Photobacterium_gaetbulicola	1295392		
SGB9851	Vibrio_halioticoli	71388	Vibrio_sp_B1Z05	2654980
SGB9839	Photobacterium_jeanii	858640		
SGB9832	Photobacterium_leiognathi	553611		
SGB9855	Vibrio_metschnikovii	28172	Vibrio_sp_V40_P2S30T141,Vibrio_sp_V33_P6A3T137,Vibrio_sp_V32_P6A28T40,Vibrio_sp_A8_1,Vibrio_sp_A11	1938691,1938685,1938684,2591023,2591464
SGB9840	Aliivibrio_fischeri	668	Aliivibrio_sp_S10_S31	2720224
SGB9825	Photobacterium_iliopiscarium	56192		
SGB9858	Vibrio_furnissii	29494		
SGB9856	Vibrio_cincinnatiensis	675		
SGB9836	Photobacterium_frigidiphilum	264736	Photobacterium_profundum	74109
SGB9828	Photobacterium_toruni	1935446		
SGB9849	Vibrio_sp_UCD_FRSSP16_10	1853257	Vibrio_sp_UCD_FRSSP16_30	1853258
SGB9818	Photobacterium_aphoticum	754436		
SGB9833	Photobacterium_angustum	661	Photobacterium_damselae	38293
SGB9857	Vibrio_diazotrophicus	685	Vibrio_plantisponsor	664643
SGB9862	Vibrio_cholerae	666	Vibrio_sp_2521_89,Vibrio_sp_2523_88,Vibrio_sp_2017V_1038,Vibrio_sp_2015V_1076,Vibrio_sp_2016V_1062,Vibrio_sp_2017V_1070,Vibrio_sp_2017V_1124,Vibrio_sp_2017V_1085,Vibrio_sp_07_2425,Vibrio_sp_2014V_1107,Vibrio_sp_2016V_1111,Vibrio_sp_2017V_1105,Vibrio_sp_2017V_1110,Vibrio_sp_2017V_1144,Vibrio_sp_2016V_1018,Vibrio_sp_2016V_1091,Vibrio_sp_2016V_1114,Vibrio_sp_2017V_1176	2014742,2204190,2204194,2204191,2204193,2204195,2204197,2204196,2204198,2204199,2204201,2204203,2204204,2204205,2204192,2204200,2204202,2204206
SGB9863	Vibrio_metoecus	1481663		
SGB9866	Vibrio_anguillarum	55601	Vibrio_ordalii,Vibrio_sp_ZOR0018,Vibrio_sp_V04_P4A5T148,Vibrio_sp_V03_P4A6T147,Vibrio_sp_V05_P4A8T149,Vibrio_sp_V07_P2A8T137,Vibrio_sp_V06_P1A73T115,Vibrio_sp_V08_P9A1T1,Vibrio_sp_V09_P4A23P171,Vibrio_sp_V10_P2A27P122,Vibrio_sp_V11_P1A41T118,Vibrio_sp_V12_P9A6T4,Vibrio_sp_V14_P6S14T42,Vibrio_sp_V17_P4S1T151,Vibrio_sp_V15_P4S5T153,Vibrio_sp_V18_P1S4T112,Vibrio_sp_V19_P1S1T109,Vibrio_sp_V20_P4S3T152,Vibrio_qinghaiensis,Vibrio_sp_V01_P9A10T6,Vibrio_sp_V02_P2A34T13,Vibrio_sp_V23_P3S9T160,Vibrio_sp_V25_P4S6T154,Vibrio_sp_V22_P2S10T140,Vibrio_sp_2_2_8,Vibrio_sp_3_2_1,Vibrio_sp_B1_2,Vibrio_sp_B4_6,Vibrio_sp_B8_1	28174,1339225,1938659,1938658,1938660,1938662,1938661,1938663,1938664,1938665,1938666,1938667,1938668,1938670,1938669,1938671,1938672,1938673,2025808,2116368,1982231,1938675,1938677,1938674,2591014,2591016,2591465,2591466,2591469
SGB9873	Vibrio_ponticus	265668		
SGB9868	Vibrio_renipiscarius	1461322		
SGB9859	Vibrio_fluvialis	676		
SGB9865	Vibrio_sp_RC586	675815		
SGB9848	Vibrio_breoganii	553239		
SGB9820	Photobacterium_ganghwense	320778		
SGB9860	Vibrio_proteolyticus	671	Vibrio_sp_V39_P1S14PM300,Vibrio_sp_V37_P2S8PM304,Vibrio_sp_V36_P2S2PM302	1938690,1938688,1938687
SGB9861	Vibrio_mimicus	674	Vibrio_cholerae	666
SGB9867	Vibrio_aestuarianus	28171	Vibrio_alginolyticus,Vibrio_sp_S12_S33	663,2720223
SGB9875	Vibrio_agarivorans	153622	Vibrio_sagamiensis	512650
SGB9854	Vibrio_tapetis	52443		
SGB9870	Vibrio_ichthyoenteri	142461		
SGB9871	Vibrio_panuliri	1381081		
SGB9878	Vibrio_sinaloensis	379097	Vibrio_sp_16,Vibrio_variabilis,Vibrio_caribbeanicus	391586,990271,701175
SGB9874	Vibrio_azureus	512649		
SGB9853	Vibrio_penaeicida	104609	Vibrio_sp_vnigr_6D03	2058088
SGB9881	Vibrio_nereis	693		
SGB9852	Vibrio_nigripulchritudo	28173		
SGB9869	Vibrio_scophthalmi	45658	Vibrio_sp_N418	701176
SGB9886	Vibrio_tubiashii	29498		
SGB9876	Vibrio_coralliilyticus	190893	Vibrio_sp_B183,Vibrio_sp_THAF191c,Vibrio_sp_RE88	1526762,2661921,2607610
SGB9891_group	Vibrio_navarrensis	29495	Vibrio_cidicii,Vibrio_sp_S234_5	1763883,1616781
SGB9877	Vibrio_neptunius	170651		
SGB9888	Vibrio_brasiliensis	170652		
SGB9880	Vibrio_orientalis	28175		
SGB9889	Vibrio_hepatarius	171383		
SGB9879	Vibrio_sinaloensis	379097		
SGB9883	Vibrio_bivalvicida	1276888	Vibrio_sp_VPAP30	1647102
SGB9902	Vibrio_sp_AND4	314289		
SGB9885	Vibrio_europaeus	300876		
SGB9896	Vibrio_diabolicus	50719	Vibrio_antiquarius,Vibrio_alginolyticus,Vibrio_sp_ArtGut_C1,Vibrio_sp_T9,Vibrio_parahaemolyticus,Vibrio_sp_ES_044,Vibrio_sp_ES_045,Vibrio_sp_VGrn_2,Vibrio_sp_V43_P6S15P86,Vibrio_chemaguriensis,Vibrio_sp_1_2_7_a,Vibrio_sp_11_4_1	150340,663,2259137,2007196,670,1528101,1528103,2419839,1938694,2527672,2591010,2591018
SGB9887	Vibrio_galatheae	579748		
SGB9884	Vibrio_tubiashii	29498		
SGB9906	Vibrio_genomosp_F10	723171		
SGB9905	Vibrio_mytili	50718		
SGB9904	Vibrio_sp_ES_051	1761909		
SGB9890	Vibrio_vulnificus	672	Vibrio_fluvialis	676
SGB9903	Vibrio_sp_PID17_43	1583451	Vibrio_sp_PID23_8	1583767
SGB9907	Vibrio_sp_10N_261_55_A7	1880851		
SGB9894	Vibrio_parahaemolyticus	670	Vibrio_sp_S512_13,Vibrio_sp_S457_15,Vibrio_sp_SALL6,Vibrio_sp_OULL4,Vibrio_sp_T21	1620394,1620393,1904359,1904360,2007197
SGB9893	Vibrio_natriegens	691	Vibrio_sp_EJY3,Vibrio_sp_dhg	1116375,2163016
SGB9895	Vibrio_alginolyticus	663	Vibrio_sp_712i1,Vibrio_parahaemolyticus,Vibrio_sp_OY15,Vibrio_neocaledonicus,Vibrio_sp_V42_P2S4T144,Vibrio_sp_V41_P2S12T139,Vibrio_diabolicus,Vibrio_sp_2_1_7,Vibrio_sp_2_2_9,Vibrio_sp_7_5_1_a,Vibrio_sp_OPT46,Vibrio_sp_OPT41	1234592,670,1440054,1208308,1938693,1938692,50719,2591011,2591015,2591017,2778645,2778644
SGB9897	Vibrio_rotiferianus	190895		
SGB9924	Vibrio_sp_10N_286_49_B3	1880855		
SGB9898	Vibrio_harveyi	669	Vibrio_sp_L85,Aliivibrio_fischeri	1769292,668
SGB9923	Vibrio_genomosp_F6	723172	Vibrionales_bacterium_C3R12,Vibrio_sp_03_59_1	2267228,2607607
SGB9899	Vibrio_campbellii	680	Vibrio_harveyi,Vibrio_sp_LB10LO1,Vibrio_sp_B1FIG11	669,2711207,2751177
SGB9934	Vibrio_sp_qd031	1603038		
SGB9927	Vibrio_maritimus	990268		
SGB9930	Vibrio_hangzhouensis	462991		
SGB9926	Vibrio_maritimus	990268		
SGB9942	Oceanimonas_sp_GK1	511062		
SGB9933	Vibrio_caribbeanicus	701175		
SGB9935	Vibrio_sp_HA2012	1971595		
SGB9941	Zobellella_denitrificans	347534		
SGB9932	Vibrio_xiamenensis	861298		
SGB9939	Ferrimonas_marina	299255		
SGB9837	Photobacterium_sanguinicancri	875932		
SGB9929	Vibrio_madracius	1342818	Vibrio_thalassae	1243014
SGB9925	Vibrio_sp_10N_286_48_B7	1880853	Vibrio_sp_10N_286_49_B1,Vibrio_sp_10N_286_49_C2	1880854,1880856
SGB9940	Ferrimonas_sediminum	718193		
SGB9938	Ferrimonas_balearica	44012		
SGB9928	Vibrio_mediterranei	689	Vibrio_sp_ER1A,Vibrio_barjaei	1517681,1676683
SGB9922	Vibrio_fortis	212667	Vibrio_sp_THAF190c	2587865
SGB9947_group	Aeromonas_veronii	654	Aeromonas_sobria,Aeromonas_allosaccharophila,Aeromonas_fluvialis,Aeromonas_sp_159,Aeromonas_sp_ZOR0001,Aeromonas_sp_DNP9,Aeromonas_sp_ANNP30,Aeromonas_sp_ANP5,Aeromonas_sp_HMWF036,Aeromonas_sp_HMWF015,Aeromonas_sp_HMWF017,Aeromonas_diversa,Aeromonas_sp_YN13HZO_058,Aeromonas_sp_CU5,Aeromonas_sp_EERV15,Aeromonas_australiensis,Aeromonas_finlandiensis	646,656,591962,1216961,1339227,1535548,1535536,1535538,2056869,2056851,2056853,502790,1921564,2033033,1833892,1114880,1543375
SGB9959	Aeromonas_molluscorum	271417		
SGB9900	Vibrio_jasicida	766224	Vibrio_hyugaensis,Vibrio_harveyi,Vibrio_sp_V1B,Vibrio_sp_10N_222_52_B12	1534743,669,2047825,1880840
SGB9936	Agarivorans_albus	182262	Agarivorans_sp_B2Z047	2652721
SGB9937	Plesiomonas_shigelloides	703	Plesiomonas_sp_ZOR0011	1339230
SGB9960	Aeromonas_cavernicola	1006623		
SGB9951_group	Aeromonas_salmonicida	645	Aeromonas_media,Aeromonas_taiwanensis,Aeromonas_rivipollensis,Aeromonas_bivalvium,Aeromonas_hydrophila,Aeromonas_bestiarum,Aeromonas_caviae,Aeromonas_encheleia,Escherichia_coli,Aeromonas_piscicola,Aeromonas_sp_CA23,Aeromonas_popoffii,Aeromonas_sp_HMWF014,Aeromonas_eucrenophila,Aeromonas_tecta,Aeromonas_lusitana,Aeromonas_sanarellii	651,633417,948519,440079,644,105751,648,73010,562,600645,2033032,70856,2056850,649,324617,931529,633415
SGB9944	Aeromonas_diversa	502790		
SGB9975	Xenorhabdus_nematophila	628		
SGB9954_group	Aeromonas_hydrophila	644	Aeromonas_dhakensis,Aeromonas_aquatica,Aeromonas_sp_ASNIH6,Aeromonas_sp_ASNIH4,Aeromonas_sp_DNRA1,Aeromonas_sp_2692_1,Aeromonas_sp_1805,Aeromonas_sp_RU34C,Aeromonas_sp_MDS8,Aeromonas_jandaei,Aeromonas_enteropelogenes,Aeromonas_sp_A35_P	196024,558964,1758188,1636609,2729335,2560029,2560028,1907417,1282886,650,29489,1983805
SGB9962	Gallaecimonas_xiamenensis	1207039		
SGB9955	Aeromonas_caviae	648	Aeromonas_hydrophila,Aeromonas_sp_HZM,Aeromonas_sp_ZOR0002,Aeromonas_sp_ASNIH5,Aeromonas_sp_ASNIH3,Aeromonas_sp_ASNIH7,Aeromonas_sp_ASNIH8,Aeromonas_sp_ASNIH1,Aeromonas_sp_ASNIH2,Aeromonas_sp_ARM81,Aeromonas_sp_WP2_W18_CRE_05	644,1454008,1339228,1758179,1636608,1920107,1920113,1636606,1636607,1747384,2675707
SGB9949	Aeromonas_jandaei	650	Aeromonas_lacus,Aeromonas_sp_L_1B5_3,Aeromonas_sp_SCS5,Aeromonas_sp_HMWF016,Aeromonas_veronii	558884,1588629,1519205,2056852,654
SGB9972	Xenorhabdus_innexi	290109		
SGB9971	Xenorhabdus_budapestensis	290110		
SGB9950	Aeromonas_enteropelogenes	29489		
SGB9970	Xenorhabdus_cabanillasii	351673		
SGB9988	Xenorhabdus_ishibashii	1034471		
SGB9961	Aeromonas_sp_RU39B	1907416		
SGB9977	Xenorhabdus_szentirmaii	290112		
SGB9991	Xenorhabdus_poinarii	40577		
SGB9983	Xenorhabdus_japonica	53341		
SGB9981	Xenorhabdus_beddingii	40578		
SGB10018	Candidatus_Doolittlea_endobia	1778262		
SGB9963	Photorhabdus_asymbiotica	291112		
SGB9979	Xenorhabdus_khoisanae	880157		
SGB9989	Xenorhabdus_kozodoii	351676		
SGB9964	Photorhabdus_heterorhabditis	880156	Photorhabdus_cinerea	471575
SGB9984	Xenorhabdus_griffiniae	351672	Xenorhabdus_sp_GDc328	742178
SGB9973	Xenorhabdus_stockiae	351614	Xenorhabdus_sp_KK7_4,Xenorhabdus_sp_KJ12_1	1851572,1851571
SGB9978	Xenorhabdus_hominickii	351679		
SGB9968_group	Photorhabdus_laumondii	2218628	Photorhabdus_luminescens,Photorhabdus_temperata,Photorhabdus_khanii,Photorhabdus_bodei,Photorhabdus_sp_S5P8_50,Photorhabdus_sp_S12_55,Photorhabdus_sp_S10_54,Photorhabdus_sp_HUG_39,Photorhabdus_sp_S7_51,Photorhabdus_sp_S14_60,Photorhabdus_sp_S15_56,Photorhabdus_sp_S9_53,Photorhabdus_sp_S8_52,Photorhabdus_sp_RW14_46,Photorhabdus_stackebrandtii	29488,574560,1004150,2029681,2029687,2029686,2029684,2029680,2029690,2029689,2029688,2029683,2029682,2100168,1123042
SGB9999	Proteus_hauseri	183417		
SGB9993	Proteus_vulgaris	585	Proteus_sp_G2639,Proteus_sp_G2615,Proteus_sp_G2300,Proteus_sp_G2626	2698846,2698845,2698839,2698842
SGB9982	Xenorhabdus_vietnamensis	351656		
SGB10019	secondary_endosymbiont_of_Ctenarytaina_eucalypti	1199245		
SGB9974	Xenorhabdus_bovienii	40576		
SGB9992	Proteus_mirabilis	584	Proteus_sp_HMSC14B05,Proteus_sp_G2675,Proteus_sp_G2674,Proteus_sp_G4398,Proteus_sp_G4404,Proteus_sp_G4399,Proteus_sp_G4400,Proteus_sp_G4390,Proteus_sp_G4380,Proteus_sp_G4463,Proteus_sp_G4445,Proteus_sp_G4412,Proteus_sp_G4415,Proteus_sp_G4408,Proteus_sp_G4406,Proteus_sp_G4377,Proteus_sp_G4378,Proteus_sp_G4379,Proteus_sp_G3927,Proteus_sp_G2609,Proteus_sp_G4419,Proteus_sp_G4444,Proteus_sp_G4417,Proteus_sp_G4441,Proteus_sp_G4468	1581097,2698887,2698886,2698854,2698857,2698855,2698856,2698853,2698851,2698867,2698866,2698860,2698861,2698859,2698858,2698848,2698849,2698850,2698844,2698840,2698863,2698865,2698862,2698864,2698869
SGB9985	Xenorhabdus_thuongxuanensis	1873484		
SGB9990	Xenorhabdus_doucetiae	351671		
SGB10000	Cosenzaea_myxofaciens	184072		
SGB10008	Providencia_rettgeri	587	Providencia_sp_504mA,Providencia_vermicola	2720030,333965
SGB10020	Sodalis_endosymbiont_of_Henestaris_halophilus	1929246		
SGB9943	Aeromonas_schubertii	652		
SGB10009	Providencia_heimbachae	333962		
SGB10001	Moellerella_wisconsensis	158849		
SGB10002	Providencia_alcalifaciens	126385	Providencia_sp_wls1950,Providencia_sp_wls1943,Providencia_sp_wls1938,Providencia_sp_wls1921,Providencia_sp_wls1922,Providencia_sp_wls1916,Providencia_sp_wls1914,Providencia_sp_JUb39,Providencia_rettgeri	2675147,2675150,2675151,2675153,2675152,2675155,2675156,2724165,587
SGB9994	Proteus_vulgaris	585	Proteus_genomosp_4,Proteus_sp_G2669	1311818,2698881
SGB10005	Providencia_rettgeri	587	Providencia_alcalifaciens,Providencia_sp_1701091	126385,2603245
SGB9995_group	Proteus_penneri	102862	Proteus_vulgaris,Proteus_cibarius,Proteus_sp_CA142267,Proteus_columbae,Proteus_sp_TJ1640,Proteus_sp_G2673,Proteus_sp_G2671,Proteus_sp_G2672,Proteus_sp_G2667,Proteus_sp_G2666,Proteus_sp_G2665,Proteus_sp_G2664,Proteus_sp_G2663,Proteus_sp_G2662,Proteus_sp_G2661,Proteus_sp_G2660,Proteus_sp_G2658,Proteus_sp_G2659,Proteus_sp_G2657,Proteus_mirabilis,Proteus_terrae,Proteus_genomosp_5,Proteus_sp_G2618,Proteus_sp_ZN5,Proteus_genomosp_6,Proteus_sp_TJ1636,Proteus_hauseri,Proteus_sp_FJ2001126_3,Proteus_alimentorum	585,626774,2050965,1987580,2050968,2698885,2698883,2698884,2698880,2698879,2698878,2698877,2698876,2698875,2698874,2698873,2698871,2698872,2698870,584,1574161,1311788,2698841,2697019,1311820,2050967,183417,2050966,1973495
